club_id,club_name,season,financial_year_end,field,value_original,page_number,statement_label,evidence_text,source_document,source_url
arsenal,Arsenal,2017/18,2018-05-31,player_amortisation_original,85812000.0,23,Amortisation of player registrations,Official annual report operating expenses or intangible assets note.,Group of companies' accounts made up to 31 May 2018,https://find-and-update.company-information.service.gov.uk/company/04250459/filing-history/MzIyNTM1MjYxN2FkaXF6a2N4/document?format=pdf&download=0
arsenal,Arsenal,2017/18,2018-05-31,profit_on_player_sales_original,120047000.0,21,Profit on disposal of player registrations,Official annual report segmental analysis or profit and loss disclosure.,Group of companies' accounts made up to 31 May 2018,https://find-and-update.company-information.service.gov.uk/company/04250459/filing-history/MzIyNTM1MjYxN2FkaXF6a2N4/document?format=pdf&download=0
arsenal,Arsenal,2017/18,2018-05-31,profit_loss_before_tax_original,2018000.0,21,Profit before taxation,Annual report profit/tax note. Values were disclosed in GBP thousands and converted to full GBP.,Group of companies' accounts made up to 31 May 2018,https://find-and-update.company-information.service.gov.uk/company/04250459/filing-history/MzIyNTM1MjYxN2FkaXF6a2N4/document?format=pdf&download=0
arsenal,Arsenal,2017/18,2018-05-31,net_debt_original,0.0,31,Computed net debt from total debt less cash and short-term deposits,Calculated from the annual report total debt disclosure and the cash / cash and short-term deposits note. Values were disclosed in GBP thousands and converted to full GBP.,Group of companies' accounts made up to 31 May 2018,https://find-and-update.company-information.service.gov.uk/company/04250459/filing-history/MzIyNTM1MjYxN2FkaXF6a2N4/document?format=pdf&download=0
arsenal,Arsenal,2018/19,2019-05-31,matchday_revenue_original,96244000.0,21,Gate and other match day revenues,Official annual report turnover note.,Group of companies' accounts made up to 31 May 2019,https://find-and-update.company-information.service.gov.uk/company/04250459/filing-history/MzI1ODcyNTM1MWFkaXF6a2N4/document?format=pdf&download=0
arsenal,Arsenal,2018/19,2019-05-31,broadcast_revenue_original,183025000.0,21,Broadcasting,Official annual report turnover note.,Group of companies' accounts made up to 31 May 2019,https://find-and-update.company-information.service.gov.uk/company/04250459/filing-history/MzI1ODcyNTM1MWFkaXF6a2N4/document?format=pdf&download=0
arsenal,Arsenal,2018/19,2019-05-31,commercial_revenue_original,110879000.0,21,Commercial / retail / licensing mapping,"Official annual report turnover note, with any disclosed retail or licensing line merged into commercial revenue for standardisation.",Group of companies' accounts made up to 31 May 2019,https://find-and-update.company-information.service.gov.uk/company/04250459/filing-history/MzI1ODcyNTM1MWFkaXF6a2N4/document?format=pdf&download=0
arsenal,Arsenal,2018/19,2019-05-31,excluded_player_trading_revenue_original,4582000.0,21,Player trading,Official annual report turnover note. Excluded from football revenue total.,Group of companies' accounts made up to 31 May 2019,https://find-and-update.company-information.service.gov.uk/company/04250459/filing-history/MzI1ODcyNTM1MWFkaXF6a2N4/document?format=pdf&download=0
arsenal,Arsenal,2018/19,2019-05-31,staff_costs_original,234922000.0,26,Staff costs,Official annual report operating expenses or employees note.,Group of companies' accounts made up to 31 May 2019,https://find-and-update.company-information.service.gov.uk/company/04250459/filing-history/MzI1ODcyNTM1MWFkaXF6a2N4/document?format=pdf&download=0
arsenal,Arsenal,2018/19,2019-05-31,player_amortisation_original,89678000.0,23,Amortisation of player registrations,Official annual report operating expenses or intangible assets note.,Group of companies' accounts made up to 31 May 2019,https://find-and-update.company-information.service.gov.uk/company/04250459/filing-history/MzI1ODcyNTM1MWFkaXF6a2N4/document?format=pdf&download=0
arsenal,Arsenal,2018/19,2019-05-31,profit_on_player_sales_original,12243000.0,21,Profit on disposal of player registrations,Official annual report segmental analysis or profit and loss disclosure.,Group of companies' accounts made up to 31 May 2019,https://find-and-update.company-information.service.gov.uk/company/04250459/filing-history/MzI1ODcyNTM1MWFkaXF6a2N4/document?format=pdf&download=0
arsenal,Arsenal,2019/20,2020-05-31,matchday_revenue_original,78743000.0,25,Gate and other match day revenues,Official annual report turnover note.,Group of companies' accounts made up to 31 May 2020,https://find-and-update.company-information.service.gov.uk/company/04250459/filing-history/MzI5NDA2NjY3MWFkaXF6a2N4/document?format=pdf&download=0
arsenal,Arsenal,2019/20,2020-05-31,broadcast_revenue_original,118948000.0,25,Broadcasting,Official annual report turnover note.,Group of companies' accounts made up to 31 May 2020,https://find-and-update.company-information.service.gov.uk/company/04250459/filing-history/MzI5NDA2NjY3MWFkaXF6a2N4/document?format=pdf&download=0
arsenal,Arsenal,2019/20,2020-05-31,commercial_revenue_original,142277000.0,25,Commercial / retail / licensing mapping,"Official annual report turnover note, with any disclosed retail or licensing line merged into commercial revenue for standardisation.",Group of companies' accounts made up to 31 May 2020,https://find-and-update.company-information.service.gov.uk/company/04250459/filing-history/MzI5NDA2NjY3MWFkaXF6a2N4/document?format=pdf&download=0
arsenal,Arsenal,2019/20,2020-05-31,excluded_player_trading_revenue_original,3485000.0,25,Player trading,Official annual report turnover note. Excluded from football revenue total.,Group of companies' accounts made up to 31 May 2020,https://find-and-update.company-information.service.gov.uk/company/04250459/filing-history/MzI5NDA2NjY3MWFkaXF6a2N4/document?format=pdf&download=0
arsenal,Arsenal,2019/20,2020-05-31,staff_costs_original,234478000.0,27,Staff costs,Official annual report operating expenses or employees note.,Group of companies' accounts made up to 31 May 2020,https://find-and-update.company-information.service.gov.uk/company/04250459/filing-history/MzI5NDA2NjY3MWFkaXF6a2N4/document?format=pdf&download=0
arsenal,Arsenal,2019/20,2020-05-31,player_amortisation_original,109114000.0,26,Amortisation of player registrations,Official annual report operating expenses or intangible assets note.,Group of companies' accounts made up to 31 May 2020,https://find-and-update.company-information.service.gov.uk/company/04250459/filing-history/MzI5NDA2NjY3MWFkaXF6a2N4/document?format=pdf&download=0
arsenal,Arsenal,2019/20,2020-05-31,profit_on_player_sales_original,60050000.0,25,Profit on disposal of player registrations,Official annual report segmental analysis or profit and loss disclosure.,Group of companies' accounts made up to 31 May 2020,https://find-and-update.company-information.service.gov.uk/company/04250459/filing-history/MzI5NDA2NjY3MWFkaXF6a2N4/document?format=pdf&download=0
arsenal,Arsenal,2020/21,2021-05-31,matchday_revenue_original,3763000.0,26,Gate and other match day revenues,Official annual report turnover note.,Group of companies' accounts made up to 31 May 2021,https://find-and-update.company-information.service.gov.uk/company/04250459/filing-history/MzMzMjQ0NzAzOGFkaXF6a2N4/document?format=pdf&download=0
arsenal,Arsenal,2020/21,2021-05-31,broadcast_revenue_original,184376000.0,26,Broadcasting,Official annual report turnover note.,Group of companies' accounts made up to 31 May 2021,https://find-and-update.company-information.service.gov.uk/company/04250459/filing-history/MzMzMjQ0NzAzOGFkaXF6a2N4/document?format=pdf&download=0
arsenal,Arsenal,2020/21,2021-05-31,commercial_revenue_original,136380000.0,26,Commercial / retail / licensing mapping,"Official annual report turnover note, with any disclosed retail or licensing line merged into commercial revenue for standardisation.",Group of companies' accounts made up to 31 May 2021,https://find-and-update.company-information.service.gov.uk/company/04250459/filing-history/MzMzMjQ0NzAzOGFkaXF6a2N4/document?format=pdf&download=0
arsenal,Arsenal,2020/21,2021-05-31,excluded_player_trading_revenue_original,3067000.0,26,Player trading,Official annual report turnover note. Excluded from football revenue total.,Group of companies' accounts made up to 31 May 2021,https://find-and-update.company-information.service.gov.uk/company/04250459/filing-history/MzMzMjQ0NzAzOGFkaXF6a2N4/document?format=pdf&download=0
arsenal,Arsenal,2020/21,2021-05-31,staff_costs_original,244438000.0,30,Staff costs,Official annual report operating expenses or employees note.,Group of companies' accounts made up to 31 May 2021,https://find-and-update.company-information.service.gov.uk/company/04250459/filing-history/MzMzMjQ0NzAzOGFkaXF6a2N4/document?format=pdf&download=0
arsenal,Arsenal,2020/21,2021-05-31,player_amortisation_original,117413000.0,27,Amortisation of player registrations,Official annual report operating expenses or intangible assets note.,Group of companies' accounts made up to 31 May 2021,https://find-and-update.company-information.service.gov.uk/company/04250459/filing-history/MzMzMjQ0NzAzOGFkaXF6a2N4/document?format=pdf&download=0
arsenal,Arsenal,2020/21,2021-05-31,profit_on_player_sales_original,11770000.0,26,Profit on disposal of player registrations,Official annual report segmental analysis or profit and loss disclosure.,Group of companies' accounts made up to 31 May 2021,https://find-and-update.company-information.service.gov.uk/company/04250459/filing-history/MzMzMjQ0NzAzOGFkaXF6a2N4/document?format=pdf&download=0
arsenal,Arsenal,2021/22,2022-05-31,matchday_revenue_original,3763000.0,22,Gate and other match day revenues,Official annual report turnover note.,Group of companies' accounts made up to 31 May 2022,https://find-and-update.company-information.service.gov.uk/company/04250459/filing-history/MzM2OTcwMjYwNWFkaXF6a2N4/document?download=0&format=pdf
arsenal,Arsenal,2021/22,2022-05-31,broadcast_revenue_original,184376000.0,22,Broadcasting,Official annual report turnover note.,Group of companies' accounts made up to 31 May 2022,https://find-and-update.company-information.service.gov.uk/company/04250459/filing-history/MzM2OTcwMjYwNWFkaXF6a2N4/document?download=0&format=pdf
arsenal,Arsenal,2021/22,2022-05-31,commercial_revenue_original,136380000.0,22,Commercial / retail / licensing mapping,"Official annual report turnover note, with any disclosed retail or licensing line merged into commercial revenue for standardisation.",Group of companies' accounts made up to 31 May 2022,https://find-and-update.company-information.service.gov.uk/company/04250459/filing-history/MzM2OTcwMjYwNWFkaXF6a2N4/document?download=0&format=pdf
arsenal,Arsenal,2021/22,2022-05-31,excluded_player_trading_revenue_original,3067000.0,22,Player trading,Official annual report turnover note. Excluded from football revenue total.,Group of companies' accounts made up to 31 May 2022,https://find-and-update.company-information.service.gov.uk/company/04250459/filing-history/MzM2OTcwMjYwNWFkaXF6a2N4/document?download=0&format=pdf
arsenal,Arsenal,2021/22,2022-05-31,staff_costs_original,244438000.0,27,Staff costs,Official annual report operating expenses or employees note.,Group of companies' accounts made up to 31 May 2022,https://find-and-update.company-information.service.gov.uk/company/04250459/filing-history/MzM2OTcwMjYwNWFkaXF6a2N4/document?download=0&format=pdf
arsenal,Arsenal,2021/22,2022-05-31,player_amortisation_original,117413000.0,26,Amortisation of player registrations,Official annual report operating expenses or intangible assets note.,Group of companies' accounts made up to 31 May 2022,https://find-and-update.company-information.service.gov.uk/company/04250459/filing-history/MzM2OTcwMjYwNWFkaXF6a2N4/document?download=0&format=pdf
arsenal,Arsenal,2021/22,2022-05-31,profit_on_player_sales_original,11770000.0,22,Profit on disposal of player registrations,Official annual report segmental analysis or profit and loss disclosure.,Group of companies' accounts made up to 31 May 2022,https://find-and-update.company-information.service.gov.uk/company/04250459/filing-history/MzM2OTcwMjYwNWFkaXF6a2N4/document?download=0&format=pdf
arsenal,Arsenal,2022/23,2023-05-31,matchday_revenue_original,102604000.0,22,Gate and other match day revenues,Official annual report turnover note.,Group of companies' accounts made up to 31 May 2023,https://find-and-update.company-information.service.gov.uk/company/04250459/filing-history/MzQxMjE5NjQ0MGFkaXF6a2N4/document?download=0&format=pdf
